CustomerID,FirstName,LastName,Gender,Age,Email,Phone,City,Country,Occupation,AnnualIncome,MembershipType,CustomerStatus,PreferredPaymentMethod,TotalOrders,TotalSpent,JoinDate,LastPurchaseDate
CUST00134,Lisa,Butler,Male,38,lsmith@yahoo.com,668.243.5083,East Brian,Guam,"Sound technician, broadcasting/film/video",108453,Silver,Pending,Cash,99,15335.71,2023-04-01,2025-02-24
CUST00135,Nancy,Leach,Female,38,gbutler@yahoo.com,284-105-8937x792,South Samanthamouth,Kuwait,Software engineer,125994,Gold,Active,Cash,74,12935.98,2026-02-22,2028-11-13
CUST00136,Phillip,Lowe,Male,24,droman@cardenas.com,026-660-8416x91995,New Lisa,Canada,Fish farm manager,143384,Gold,Pending,Bank Transfer,95,1973.75,2022-12-30,2023-03-09
CUST00137,William,Mitchell,Male,49,rhill@landry.biz,(457)980-2167,Butlerburgh,Macao,Theatre stage manager,111106,Gold,Active,Card,16,4249.62,2023-10-12,2024-04-05
CUST00138,Christopher,Andersen,Female,23,jennifermcconnell@hotmail.com,3691001254,Tammychester,United Arab Emirates,Herpetologist,114347,Gold,Pending,Bank Transfer,35,1726.01,2024-06-12,2026-01-07
CUST00139,Christopher,Stephens,Female,60,rkeller@hotmail.com,968-877-4229x7668,North Heather,Central African Republic,Meteorologist,84287,Gold,Active,Mobile Banking,14,14688.3,2025-08-03,2025-11-28
CUST00140,Savannah,Johnson,Male,36,jennifercole@reynolds-good.net,434.824.4800x141,Kingstad,Haiti,Planning and development surveyor,107390,Platinum,Active,Card,94,14459.46,2023-07-30,2025-09-17
CUST00141,Matthew,Coleman,Male,58,kristen24@yahoo.com,(099)270-9792x9472,North Stephanie,Bhutan,Museum/gallery conservator,28688,Gold,Active,Cash,51,465.68,2021-11-22,2023-02-21
CUST00142,William,Villarreal,Female,38,gregory43@patterson.net,404-956-0010,Johnsonstad,Egypt,Building surveyor,59569,Silver,Inactive,Card,94,14357.47,2025-08-25,2026-04-24
CUST00143,William,Rhodes,Male,24,sara92@yahoo.com,281.538.2508,Harrisshire,Congo,English as a foreign language teacher,55052,Silver,Pending,Mobile Banking,42,5042.01,2024-01-07,2026-07-06
CUST00144,Edward,Davis,Female,51,brianhill@francis-anderson.com,001-806-529-6949x61921,Lake Brenda,Isle of Man,Public house manager,70074,Platinum,Pending,Bank Transfer,15,447.24,2024-02-28,2026-04-01
CUST00145,Stacy,Turner,Male,18,mark14@hotmail.com,722.577.4227x50514,Williamsmouth,Turks and Caicos Islands,Government social research officer,35333,Platinum,Active,Cash,22,3689.78,2022-01-21,2022-08-01
CUST00146,Randall,Rogers,Female,45,dannysweeney@gmail.com,001-673-319-8334x97976,Jacquelineshire,British Virgin Islands,Landscape architect,91567,Platinum,Inactive,Bank Transfer,32,13354.68,2022-03-02,2023-06-16
CUST00147,Emily,Le,Male,19,larry56@yahoo.com,001-988-307-2996,Thomasville,Congo,Immunologist,21431,Gold,Pending,Cash,11,11559.79,2022-01-15,2024-05-17
CUST00148,Anne,Buckley,Female,49,dominique31@yahoo.com,001-026-912-5201,South Loriton,Germany,Advertising copywriter,108573,Gold,Active,Cash,19,3184.84,2023-01-15,2024-06-18
CUST00149,Heather,Porter,Male,22,carlos67@yahoo.com,001-350-530-3369x633,Lake Mitchellchester,Bahamas,Stage manager,110588,Platinum,Pending,Bank Transfer,77,7878.6,2024-09-29,2026-11-03
CUST00150,Michael,Carter,Male,41,amandashaw@hotmail.com,001-079-698-9989,Ronniefort,British Virgin Islands,"Merchandiser, retail",43093,Gold,Inactive,Card,18,10920.76,2022-04-01,2024-03-13
CUST00151,Lauren,Kelly,Female,46,kthompson@sandoval.com,+1-065-237-5156,New Benjaminfurt,Nepal,Tax adviser,44334,Gold,Inactive,Card,57,990.58,2024-05-26,2025-09-07
CUST00152,Ryan,White,Female,47,umontoya@green.com,001-447-671-6366x903,Jonathonchester,Bulgaria,Architectural technologist,43648,Gold,Inactive,Mobile Banking,16,13288.48,2024-12-20,2025-06-23
CUST00153,Carl,Fleming,Female,35,chanmorgan@bell.biz,842.663.7054x4967,Mcclainmouth,Taiwan,Trade mark attorney,34094,Gold,Active,Mobile Banking,24,1223.43,2022-04-29,2024-03-04
CUST00154,Eric,Griffin,Female,56,qcortez@williams.info,001-485-092-3806x43408,Lake Larry,Guinea,"Engineer, agricultural",76700,Silver,Inactive,Mobile Banking,87,11314.71,2024-04-11,2025-11-01
CUST00155,Jamie,Heath,Male,59,iwilson@hotmail.com,+1-710-089-0066,Coxville,Malawi,Government social research officer,134341,Gold,Pending,Bank Transfer,7,18150.36,2024-02-18,2026-01-17
CUST00156,Denise,French,Female,56,rachel42@gmail.com,+1-577-741-5951,South Georgebury,Germany,Actuary,78313,Platinum,Active,Card,49,12110.33,2022-02-12,2024-07-23
CUST00157,Lawrence,Brown,Male,38,michelle53@luna.org,2311399795,Flemingport,Israel,Financial trader,111921,Gold,Active,Mobile Banking,62,9437.64,2021-06-22,2021-10-24
CUST00158,Jimmy,Adams,Male,69,walterschristopher@gonzalez.biz,(815)672-9767,Schwartztown,Georgia,Dentist,48943,Gold,Pending,Bank Transfer,63,13249.38,2023-08-01,2026-04-01
CUST00159,Chad,Sanchez,Female,69,mmatthews@gmail.com,3553834542,Harrisstad,Macao,Food technologist,131499,Gold,Inactive,Mobile Banking,2,17005.98,2024-12-04,2027-02-28
CUST00160,Donna,Smith,Male,64,jessica37@hotmail.com,+1-022-534-6130x470,Deniseview,Burkina Faso,Company secretary,147007,Platinum,Inactive,Card,7,5435.12,2022-11-01,2023-11-02
CUST00161,Michael,Mccarthy,Male,66,lawrence07@carr-mata.com,754-902-0300x062,East Anthony,Georgia,Drilling engineer,63479,Gold,Pending,Bank Transfer,78,11520.32,2022-12-03,2024-11-26
CUST00162,Heather,Morton,Female,57,maddoxstacey@hotmail.com,912-253-0429,North Jamesmouth,Bosnia and Herzegovina,Electronics engineer,36889,Platinum,Active,Cash,11,6160.48,2024-06-25,2024-10-28
CUST00163,Jennifer,Smith,Male,53,fbaker@maynard.net,621.319.7498x55752,Tuckerfurt,Burkina Faso,Adult guidance worker,129630,Platinum,Active,Mobile Banking,36,10476.05,2021-06-15,2022-09-07
CUST00164,Daniel,Smith,Male,34,aperez@gmail.com,957.969.8346x031,South Nicholas,Korea,Armed forces logistics/support/administrative officer,32220,Gold,Active,Cash,61,8402.28,2022-05-08,2024-07-02
CUST00165,Pamela,Walton,Female,38,lporter@hawkins.com,528.141.1729x53617,Lake Caitlin,El Salvador,Oceanographer,20442,Gold,Active,Card,75,4186.23,2021-09-30,2021-10-06
CUST00166,Willie,Ibarra,Female,53,davidsonrichard@gmail.com,674.177.3572,Victoriaborough,Heard Island and McDonald Islands,Product manager,135780,Silver,Inactive,Card,93,13410.42,2026-03-15,2027-06-03
CUST00167,Stacey,Anderson,Female,35,hgould@smith-burch.com,001-946-827-9605x6048,Lake Jeremyside,Faroe Islands,Dispensing optician,124252,Silver,Active,Bank Transfer,56,8759.33,2022-06-25,2023-12-03
CUST00168,Elizabeth,Esparza,Male,41,howarddiana@yahoo.com,369.973.2249x2379,Neilton,United States Minor Outlying Islands,Equality and diversity officer,139665,Platinum,Active,Mobile Banking,24,10510.67,2021-05-23,2023-05-29
CUST00169,Gerald,Owens,Female,30,owensthomas@hotmail.com,(018)585-8068,Samanthaview,Holy See (Vatican City State),"Surveyor, building",133512,Gold,Inactive,Bank Transfer,1,9454.39,2023-12-08,2026-01-07
CUST00170,Valerie,Arnold,Female,51,anthony15@gmail.com,(567)241-1909x018,West Heidi,Comoros,Exhibition designer,71832,Gold,Pending,Bank Transfer,23,5699.63,2025-08-20,2028-03-31
CUST00171,Anna,Allen,Female,42,anthonyharper@hotmail.com,(746)734-4949x24437,Stephensonport,Luxembourg,Youth worker,142478,Silver,Active,Card,46,6190.12,2023-06-13,2024-11-07
CUST00172,Jason,Huynh,Male,24,kelly54@harmon.com,001-085-669-8664x3936,South David,United Arab Emirates,Estate manager/land agent,142058,Platinum,Inactive,Bank Transfer,24,7183.42,2022-09-15,2024-01-24
CUST00173,Crystal,Hughes,Male,50,andrew39@delacruz-russell.com,+1-286-218-6846x1960,Lake Shannon,Poland,Fast food restaurant manager,98225,Silver,Active,Card,85,2162.01,2025-07-13,2028-04-06
CUST00174,Mark,Myers,Female,47,jacksonjonathan@hotmail.com,272.162.7692x822,New Kelly,Papua New Guinea,Water quality scientist,121397,Silver,Pending,Bank Transfer,93,3968.66,2025-06-12,2025-11-21
CUST00175,Dustin,Hansen,Male,31,ruben43@gmail.com,064-906-2932,Lake Melissaville,Czech Republic,"Conservator, museum/gallery",108983,Silver,Inactive,Card,95,2707.87,2024-05-29,2025-07-09
CUST00176,Aaron,Morris,Female,39,haley33@knight.com,(262)586-9126x28720,Laurenchester,Chad,Legal secretary,90252,Gold,Active,Cash,50,6361.09,2024-12-21,2027-02-16
CUST00177,Joseph,Greer,Male,20,unewman@gmail.com,175.513.5509,Virginiaport,Sierra Leone,Armed forces operational officer,109691,Platinum,Pending,Bank Transfer,62,9446.96,2023-06-18,2025-05-19
CUST00178,Julia,Nelson,Female,65,jfields@gmail.com,555-227-0421,Ricestad,Pakistan,Analytical chemist,71706,Gold,Inactive,Mobile Banking,12,9689.69,2025-06-22,2028-02-27
CUST00179,James,Hernandez,Female,35,jeremyblackwell@anderson.com,+1-809-938-9392x52223,Lake Douglaston,Saint Helena,Archaeologist,114926,Silver,Pending,Card,6,6376.07,2021-10-07,2021-12-04
CUST00180,Dennis,Parks,Male,49,stephaniesmith@russell.com,084-385-9329,Richardview,Sao Tome and Principe,Seismic interpreter,98980,Gold,Pending,Mobile Banking,85,12334.76,2023-05-17,2023-07-20
CUST00181,Scott,Harvey,Female,69,sotomichelle@yahoo.com,001-751-805-7293x454,Hartbury,Mali,"Research officer, political party",100402,Silver,Inactive,Card,7,8793.67,2025-05-17,2025-07-07
CUST00182,Richard,Houston,Male,31,gabrielle51@cochran-bailey.info,204.615.0147x388,Christophertown,New Zealand,Volunteer coordinator,127856,Platinum,Pending,Bank Transfer,98,484.92,2025-02-03,2027-07-05
CUST00183,Michael,Castro,Female,42,owensgabriela@novak.info,3616254891,South Mary,Togo,Information officer,35610,Gold,Pending,Cash,36,10987.28,2022-01-06,2022-06-07
CUST00184,Denise,Johnson,Female,63,wilsonmelissa@schmidt.com,(350)197-7514x4535,North Karen,Kenya,Community arts worker,139794,Silver,Pending,Cash,44,11031.12,2026-04-27,2027-08-27
CUST00185,Alexandra,Suarez,Female,63,robertsdevin@moore.info,3518477203,Port Lynn,Azerbaijan,Clothing/textile technologist,78711,Gold,Pending,Mobile Banking,13,16463.99,2025-04-30,2026-06-28
CUST00186,Debra,Fox,Female,35,lukewalsh@hotmail.com,811.793.0806,South Michaelburgh,Uganda,Ship broker,142190,Platinum,Pending,Bank Transfer,46,17237.91,2021-11-02,2024-05-18
CUST00187,Daniel,Oneal,Female,37,lgreen@yahoo.com,+1-307-146-0289x3468,South Karen,Trinidad and Tobago,Manufacturing systems engineer,67617,Gold,Active,Bank Transfer,56,16850.87,2025-03-13,2026-12-16
CUST00188,Eric,Watson,Male,58,pamela98@jones.info,+1-148-677-1862x682,Samanthahaven,Svalbard & Jan Mayen Islands,Community arts worker,82710,Platinum,Inactive,Mobile Banking,10,13195.82,2022-11-23,2024-05-12
CUST00189,Jennifer,White,Female,45,kjones@gmail.com,126.956.5436,West Austin,Northern Mariana Islands,Industrial buyer,33472,Gold,Inactive,Card,51,17224.54,2026-02-06,2026-10-09
CUST00190,Erin,Foster,Female,22,kflores@collins.biz,+1-945-969-7682x49603,Kevinfurt,Lithuania,"Librarian, academic",80498,Silver,Inactive,Cash,94,15437.81,2023-02-22,2024-08-21
CUST00191,Roger,Foster,Female,30,charleslee@stewart.com,(826)876-4290x052,Bellside,Pakistan,Fitness centre manager,99980,Silver,Active,Cash,38,419.03,2022-03-19,2024-05-11
CUST00192,David,Garcia,Female,21,jasonwagner@gmail.com,435-410-9886,Port Carlosfurt,Gabon,Health and safety inspector,145892,Platinum,Pending,Card,82,18234.82,2025-02-08,2027-09-27
CUST00193,Brian,Whitehead,Female,32,linda16@woods.net,001-808-352-8537,East Davidland,Slovenia,Building control surveyor,127608,Silver,Inactive,Cash,73,9233.62,2022-04-06,2023-01-22
CUST00194,Brian,Edwards,Female,36,ericagonzalez@elliott.org,+1-813-178-8021x6549,Nathantown,Papua New Guinea,Product/process development scientist,90272,Silver,Active,Card,30,1571.02,2024-10-22,2026-08-17
CUST00195,Carlos,Davis,Male,32,jamesheather@frost.com,830-061-7330x144,North Richard,Korea,Logistics and distribution manager,39181,Gold,Pending,Bank Transfer,54,14274.89,2022-05-11,2022-06-21
CUST00196,Amanda,Saunders,Male,26,penningtonnicholas@greer.com,2004164842,West Kenneth,Senegal,Government social research officer,98560,Platinum,Active,Mobile Banking,42,17761.11,2025-11-24,2027-11-07
CUST00197,Robert,Davis,Female,24,sarah23@whitaker.biz,845-563-9226x2730,New Michaelstad,Andorra,Sports coach,59182,Gold,Active,Mobile Banking,55,14608.22,2026-03-27,2028-06-06
CUST00198,Joseph,Jackson,Male,42,sheila42@luna.info,(055)557-9544,North Anna,Reunion,"Surveyor, mining",139629,Platinum,Inactive,Mobile Banking,59,2186.26,2026-03-13,2028-12-05
CUST00199,Harry,Benton,Male,29,isanchez@thompson.biz,977-847-0998x679,West Clairefort,Tajikistan,"Therapist, sports",39151,Gold,Pending,Card,7,7465.09,2025-01-13,2026-07-05
CUST00200,Audrey,Arnold,Male,36,ochoadaniel@hotmail.com,933.223.9342,Joychester,Ethiopia,"Engineer, chemical",108443,Gold,Active,Cash,82,17240.13,2023-07-15,2024-10-17
CUST00201,Isabel,Evans,Female,67,allenrobert@gmail.com,115-545-8577,Ashleybury,Congo,Clinical cytogeneticist,124077,Gold,Pending,Mobile Banking,72,12907.91,2025-09-30,2026-02-06
CUST00202,Debra,Sherman,Female,63,michael43@yahoo.com,090-077-0537,Millerside,Gambia,Actor,33350,Silver,Pending,Cash,68,7309.33,2023-04-01,2024-10-02
CUST00203,Mark,Taylor,Female,65,alison51@yahoo.com,538-709-1084,Williamfurt,Liechtenstein,Camera operator,115787,Gold,Pending,Card,99,10054.73,2024-08-08,2026-04-24
CUST00204,William,Fritz,Male,44,jenniferstephens@hotmail.com,+1-242-389-2836,Michaelhaven,Montserrat,Occupational hygienist,118364,Platinum,Inactive,Cash,44,12392.48,2023-10-22,2024-11-10
CUST00205,Philip,Martin,Male,47,alistephanie@kennedy-harper.com,274-094-8936x8205,New Gregory,Luxembourg,Metallurgist,116014,Platinum,Active,Mobile Banking,75,666.08,2026-05-14,2026-12-19
CUST00206,Renee,Johnson,Male,39,nicholasmurphy@gmail.com,(001)857-7806,Port Dillon,Turkmenistan,Physiotherapist,51641,Platinum,Inactive,Cash,54,16521.65,2024-05-12,2025-06-22
CUST00207,Sherry,Powell,Male,43,adrianamiller@yahoo.com,+1-346-220-7795,Christopherton,Czech Republic,Ergonomist,91898,Silver,Active,Cash,57,5641.12,2023-11-19,2025-06-12
CUST00208,Jesse,Mcdonald,Male,27,weberstefanie@hotmail.com,(956)867-7351x13580,Martinhaven,Romania,Writer,32060,Silver,Active,Cash,83,14549.88,2025-10-11,2026-01-24
CUST00209,Marie,Galloway,Female,35,amanda16@yahoo.com,674.922.2072x7737,Charlestown,Micronesia,"Surveyor, hydrographic",91607,Gold,Pending,Bank Transfer,96,15104.92,2024-11-26,2025-12-20
CUST00210,Alisha,Coleman,Female,20,burnsbruce@yahoo.com,(986)312-7783x89536,Rogershaven,South Georgia and the South Sandwich Islands,"Designer, fashion/clothing",130318,Gold,Inactive,Cash,56,11345.22,2023-10-29,2024-10-29
CUST00211,Rebecca,Brooks,Male,66,perrymichelle@wilson.com,(286)063-0011x0818,Taylorborough,Iraq,Phytotherapist,101377,Silver,Inactive,Bank Transfer,72,1710.39,2022-04-10,2024-08-29
CUST00212,Jose,Jackson,Male,70,dennisthompson@bradford.net,(916)146-0607,Juanbury,Congo,Patent examiner,108899,Platinum,Active,Bank Transfer,81,13674.32,2022-01-31,2023-02-02
CUST00213,Brittany,Crawford,Male,39,murphycarol@lawson-snow.com,514.527.6507x32755,New Natashahaven,Mongolia,Arts development officer,127979,Platinum,Active,Cash,91,18906.35,2021-07-22,2021-10-14
CUST00214,Eric,Stone,Female,70,williamsmatthew@holloway-diaz.com,001-457-100-8703x3601,Lake Denise,Malaysia,Materials engineer,92345,Silver,Active,Mobile Banking,59,4587.04,2024-10-29,2024-11-06
CUST00215,Michael,Munoz,Female,54,jermaine69@fisher-myers.net,(416)756-0964x541,Jenniferview,French Southern Territories,Armed forces logistics/support/administrative officer,129455,Silver,Pending,Cash,77,12817.88,2022-09-10,2025-02-03
CUST00216,Ian,Brooks,Female,35,nhardin@yahoo.com,001-903-370-3293x7491,Reevesborough,Uganda,Quantity surveyor,131050,Platinum,Active,Bank Transfer,68,7346.97,2022-10-24,2024-06-28
CUST00217,Billy,Phelps,Male,48,keithvaughn@scott-becker.org,+1-684-947-0002,Natalietown,Solomon Islands,Marketing executive,78524,Silver,Pending,Mobile Banking,29,17430.48,2024-09-20,2027-06-09
CUST00218,Brenda,Taylor,Female,70,vgonzalez@taylor-allen.net,700.646.6144,South Rachel,French Guiana,Sport and exercise psychologist,124113,Platinum,Active,Mobile Banking,11,19220.92,2023-07-01,2025-08-24
CUST00219,Andrew,Bennett,Female,46,wardelizabeth@mejia.com,001-545-141-5676x9476,Baileyhaven,Cambodia,Geochemist,96348,Platinum,Active,Card,86,11384.01,2021-11-15,2022-12-23
CUST00220,Karen,Turner,Female,32,rachelchung@doyle.org,086.447.4962x6123,Thomashaven,Nauru,"Producer, television/film/video",77619,Platinum,Active,Cash,21,6642.02,2024-05-20,2024-09-08
CUST00221,Jose,Hansen,Female,31,barnettchristopher@yahoo.com,+1-156-812-2741,Stephanieburgh,Gibraltar,Food technologist,76778,Silver,Inactive,Bank Transfer,67,18442.92,2025-06-10,2026-01-12
CUST00222,Darren,Andrade,Male,68,williamsarthur@lewis.com,001-908-450-6663x2728,New Austin,Saint Barthelemy,"Radiographer, therapeutic",93754,Gold,Active,Card,66,14303.24,2023-08-20,2025-10-05
CUST00223,David,Johns,Female,28,ocalhoun@obrien.com,001-472-777-5110x2691,Brockland,Eritrea,"Optician, dispensing",37892,Gold,Inactive,Card,26,17712.91,2021-08-04,2023-04-15
CUST00224,Grace,Gray,Male,34,bennettmaria@gallagher-robinson.com,(360)787-7985x08167,North Stephanieland,Guam,"Teacher, early years/pre",28640,Gold,Pending,Mobile Banking,20,19502.0,2023-05-01,2025-05-05
CUST00225,Pamela,Mcdonald,Female,21,william55@evans.com,0638363307,Donnabury,Guadeloupe,"Production assistant, television",43897,Silver,Active,Card,89,19209.29,2022-07-28,2024-04-02
CUST00226,Linda,Farrell,Male,23,djohnson@gmail.com,287.132.3417,Stewartview,Montenegro,Sub,81854,Gold,Inactive,Cash,78,10162.21,2024-01-18,2026-03-20
CUST00227,Dawn,Greer,Male,21,juanwong@wood.com,+1-544-257-2504x00154,New Michelle,Syrian Arab Republic,Special effects artist,50211,Platinum,Pending,Mobile Banking,32,10477.73,2021-06-28,2021-07-25
CUST00228,Emily,Erickson,Male,66,ian19@hotmail.com,2144253103,South Morganport,Senegal,Dispensing optician,140700,Platinum,Active,Card,95,17513.76,2025-03-15,2026-08-23
CUST00229,Maxwell,Jones,Male,43,kevinhunter@gmail.com,(635)251-8538x8974,Alanhaven,Kenya,Counsellor,122790,Gold,Pending,Card,15,15350.81,2021-05-27,2023-12-29
CUST00230,Jeffrey,Baker,Female,61,joshuaedwards@yahoo.com,001-014-457-7388,South David,Cote d'Ivoire,"Engineer, drilling",51194,Platinum,Inactive,Cash,79,1119.39,2022-04-15,2024-12-08
CUST00231,Joseph,King,Male,61,ebenton@yahoo.com,(065)761-8721,Elizabethshire,Singapore,Air broker,122164,Platinum,Pending,Cash,6,14306.78,2022-05-25,2023-09-24
CUST00232,Mackenzie,Williams,Male,18,manuel79@yahoo.com,432.236.9736x058,North Matthew,Slovenia,Research scientist (maths),82958,Silver,Active,Card,38,6220.18,2022-04-02,2024-08-19
CUST00233,Laura,Anderson,Female,28,justintate@gmail.com,+1-848-126-0626,Jacobstad,Mexico,Chief Technology Officer,87046,Silver,Inactive,Bank Transfer,6,11649.93,2022-08-27,2023-01-05
CUST00234,Brandon,Jones,Male,22,williamsonnicholas@yahoo.com,471-732-1001x35283,Port Donaldbury,Isle of Man,Estate manager/land agent,27143,Platinum,Inactive,Mobile Banking,57,1165.07,2022-06-21,2023-06-20
CUST00235,Wendy,Lamb,Female,62,qberry@barber-jones.com,+1-502-176-7043,South Brianview,Nicaragua,"Psychologist, educational",83142,Gold,Inactive,Bank Transfer,39,8618.7,2021-07-16,2021-12-09
CUST00236,Natalie,Monroe,Female,41,jessica99@hotmail.com,(340)581-1585x7051,South Colleen,Azerbaijan,Physiological scientist,77206,Platinum,Pending,Cash,90,5347.36,2022-12-31,2024-11-18
CUST00237,Melissa,Moore,Male,66,amandasmith@hotmail.com,001-967-915-8926x69235,Timothytown,Senegal,Environmental health practitioner,35266,Gold,Active,Bank Transfer,97,4553.69,2022-02-08,2023-05-04
CUST00238,Mackenzie,Young,Male,48,rebeccahunter@gmail.com,001-703-144-3933x30545,Port Shawnmouth,British Virgin Islands,Theatre stage manager,119301,Silver,Inactive,Mobile Banking,39,4212.23,2024-01-15,2025-07-20
CUST00239,Steven,Gaines,Female,21,gonzaleztodd@hotmail.com,+1-282-103-9539x280,West Natalie,Estonia,Radiation protection practitioner,86822,Gold,Inactive,Card,85,10359.24,2024-06-22,2026-10-21
CUST00240,Michael,Padilla,Female,32,paulgarcia@yahoo.com,001-614-280-5027x2104,Simmonsville,Sao Tome and Principe,Ceramics designer,143106,Silver,Inactive,Card,80,16240.63,2024-03-05,2025-05-11
CUST00241,Jacqueline,Oconnor,Female,25,grahamtyler@gmail.com,(027)073-0178,West Danieltown,Iceland,Public librarian,71537,Platinum,Active,Card,11,10540.33,2025-03-27,2027-04-18
CUST00242,Daniel,Phillips,Female,56,rodriguezelizabeth@hotmail.com,(298)729-5002,Lake Tracy,Zimbabwe,Administrator,136999,Silver,Pending,Cash,79,10893.22,2025-06-25,2026-12-12
